sent,word,pos,isSplit,isUnk,withPunct,surp,cond,item,region,isMulti,region_words,freq,UID,logfreq,previous_surp,previous2_surp,previous3_surp,previous_logfreq,previous2_logfreq,previous3_logfreq,predRT
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,talked,2,0,0,0,21.3545150756836,Cheesecake-d,25.0,2,0,talked,308,Cheesecake-d_25.0,5.73334127689775,5.19257497787476,,,0.0,,,49.01235460567476
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,to,3,0,0,0,1.20776069164276,Cheesecake-d,25.0,3,0,to,25813,Cheesecake-d_25.0,10.1586722593951,21.3545150756836,5.19257497787476,,5.73334127689775,0.0,,51.041294251799606
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,aunt,5,0,0,0,17.0464496612549,Cheesecake-d,25.0,4,1,the aunt,0,Cheesecake-d_25.0,0.0,1.20776069164276,21.3545150756836,5.19257497787476,10.1586722593951,5.73334127689775,0.0,76.26306324267392
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,of,6,0,0,0,1.02206575870514,Cheesecake-d,25.0,5,0,of,0,Cheesecake-d_25.0,0.0,17.0464496612549,1.20776069164276,21.3545150756836,0.0,10.1586722593951,5.73334127689775,35.01549889779094
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,businessman,8,0,0,0,16.2941913604736,Cheesecake-d,25.0,6,1,the businessman,0,Cheesecake-d_25.0,0.0,1.02206575870514,17.0464496612549,1.20776069164276,0.0,0.0,10.1586722593951,65.97137133049964
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,last,9,0,0,0,9.85429286956787,Cheesecake-d,25.0,7,0,last,743,Cheesecake-d_25.0,6.61204103483309,16.2941913604736,1.02206575870514,17.0464496612549,0.0,0.0,0.0,49.69239935290807
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,week,10,0,0,0,1.66409397125244,Cheesecake-d,25.0,8,0,week,476,Cheesecake-d_25.0,6.16751649088834,9.85429286956787,16.2941913604736,1.02206575870514,6.61204103483309,0.0,0.0,53.224216488838124
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,who,11,0,0,0,4.82188320159912,Cheesecake-d,25.0,9,0,who,2066,Cheesecake-d_25.0,7.63385355968177,1.66409397125244,9.85429286956787,16.2941913604736,6.16751649088834,6.61204103483309,0.0,31.533414373397818
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,bought,12,0,0,0,10.2621631622314,Cheesecake-d,25.0,10,0,bought,262,Cheesecake-d_25.0,5.57215403217776,4.82188320159912,1.66409397125244,9.85429286956787,7.63385355968177,6.16751649088834,6.61204103483309,31.05242524242392
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,himself,13,0,0,0,11.8066873550415,Cheesecake-d,25.0,11,0,himself,311,Cheesecake-d_25.0,5.74300318780948,10.2621631622314,4.82188320159912,1.66409397125244,5.57215403217776,7.63385355968177,6.16751649088834,49.9985183582305
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,copy,15,0,0,0,8.30823493003845,Cheesecake-d,25.0,12,1,a copy,0,Cheesecake-d_25.0,0.0,11.8066873550415,10.2621631622314,4.82188320159912,5.74300318780948,5.57215403217776,7.63385355968177,57.09496108221998
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,of,16,0,0,0,0.135823547840118,Cheesecake-d,25.0,13,0,of,0,Cheesecake-d_25.0,0.0,8.30823493003845,11.8066873550415,10.2621631622314,0.0,5.74300318780948,5.57215403217776,38.68355144673585
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,their,17,0,0,0,7.88285493850708,Cheesecake-d,25.0,14,0,their,2608,Cheesecake-d_25.0,7.86672228513673,0.135823547840118,8.30823493003845,11.8066873550415,0.0,0.0,5.74300318780948,31.39167846000194
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,new,18,0,0,0,5.36430406570435,Cheesecake-d,25.0,15,0,new,1260,Cheesecake-d_25.0,7.13966033596492,7.88285493850708,0.135823547840118,8.30823493003845,7.86672228513673,0.0,0.0,24.436298638761052
The authors talked to the aunt of the businessman last week who bought himself a copy of their new book.,book.,19,1,0,0,0.292939990758896,Cheesecake-d,25.0,16,0,book.,395,Cheesecake-d_25.0,5.98141421125448,5.36430406570435,7.88285493850708,0.135823547840118,7.13966033596492,7.86672228513673,0.0,25.87369825205208
"Emma did John a favor by installing the required plugins, so that he could continue gaming.",Emma,0,1,0,0,5.06050157546997,fill-116,,1,0,Emma,15,fill-116,2.77258872223978,,,,,,,9.397351425647734
"Emma did John a favor by installing the required plugins, so that he could continue gaming.",did,1,0,0,0,10.238169670105,fill-116,,2,0,did,5594,fill-116,8.62962862074603,5.06050157546997,,,2.77258872223978,,,28.131304916381872
"Emma did John a favor by installing the required plugins, so that he could continue gaming.",John,2,0,0,0,17.4830360412598,fill-116,,3,0,John,328,fill-116,5.79605775076537,10.238169670105,5.06050157546997,,8.62962862074603,2.77258872223978,,60.97039630460749
"Emma did John a favor by installing the required plugins, so that he could continue gaming.",favor,4,0,0,0,6.00855851173401,fill-116,,4,1,a favor,0,fill-116,0.0,17.4830360412598,10.238169670105,5.06050157546997,5.79605775076537,8.62962862074603,2.77258872223978,63.005567237138855
"Emma did John a favor by installing the required plugins, so that he could continue gaming.",installing,6,0,0,0,13.6113169193268,fill-116,,5,1,by installing,0,fill-116,0.0,6.00855851173401,17.4830360412598,10.238169670105,0.0,5.79605775076537,8.62962862074603,70.84243057131778
"Emma did John a favor by installing the required plugins, so that he could continue gaming.",required,8,0,0,0,13.5661330223084,fill-116,,6,1,the required,0,fill-116,0.0,13.6113169193268,6.00855851173401,17.4830360412598,0.0,0.0,5.79605775076537,61.65890787386907
"Emma did John a favor by installing the required plugins, so that he could continue gaming.","plugins,",9,1,0,0,9.9681396484375,fill-116,,7,0,"plugins,",0,fill-116,0.0,13.5661330223084,13.6113169193268,6.00855851173401,0.0,0.0,0.0,70.00269375205053
"Emma did John a favor by installing the required plugins, so that he could continue gaming.",so,10,0,0,0,4.38514423370361,fill-116,,8,0,so,2151,fill-116,7.67415292128168,9.9681396484375,13.5661330223084,13.6113169193268,0.0,0.0,0.0,53.06170680379877
"Emma did John a favor by installing the required plugins, so that he could continue gaming.",that,11,0,0,0,3.05904197692871,fill-116,,9,0,that,11152,fill-116,9.31946379899454,4.38514423370361,9.9681396484375,13.5661330223084,7.67415292128168,0.0,0.0,33.389364341735835
"Emma did John a favor by installing the required plugins, so that he could continue gaming.",he,12,0,0,0,3.27806210517883,fill-116,,10,0,he,8469,fill-116,9.0442857876461,3.05904197692871,4.38514423370361,9.9681396484375,9.31946379899454,7.67415292128168,0.0,20.313036564111698
"Emma did John a favor by installing the required plugins, so that he could continue gaming.",could,13,0,0,0,0.766044437885284,fill-116,,11,0,could,1683,fill-116,7.42892719480227,3.27806210517883,3.05904197692871,4.38514423370361,9.0442857876461,9.31946379899454,7.67415292128168,13.407928842842571
"Emma did John a favor by installing the required plugins, so that he could continue gaming.",continue,14,0,0,0,5.46772003173828,fill-116,,12,0,continue,283,fill-116,5.64897423816121,0.766044437885284,3.27806210517883,3.05904197692871,7.42892719480227,9.0442857876461,9.31946379899454,18.047477578997604
"Emma did John a favor by installing the required plugins, so that he could continue gaming.",gaming.,15,1,0,0,11.514121055603,fill-116,,13,0,gaming.,0,fill-116,0.0,5.46772003173828,0.766044437885284,3.27806210517883,5.64897423816121,7.42892719480227,9.0442857876461,32.756684595525215
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",While,0,0,0,0,0.0,CATAMARAN2-OBJ-Misma,3.0,1,0,While,566,CATAMARAN2-OBJ-Misma_3.0,6.34035930372775,,,,,,,0.0
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",baking,1,0,0,0,15.6818208694458,CATAMARAN2-OBJ-Misma,3.0,3,0,baking,0,CATAMARAN2-OBJ-Misma_3.0,0.0,0.0,,,6.34035930372775,,,29.12114135456085
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",her,2,0,0,0,11.7807388305664,CATAMARAN2-OBJ-Misma,3.0,4,0,her,4888,CATAMARAN2-OBJ-Misma_3.0,8.49474306257865,15.6818208694458,0.0,,0.0,6.34035930372775,,50.13547321510313
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",some,3,0,0,0,13.8571453094482,CATAMARAN2-OBJ-Misma,3.0,5,0,some,1712,CATAMARAN2-OBJ-Misma_3.0,7.44600149832412,11.7807388305664,15.6818208694458,0.0,8.49474306257865,0.0,6.34035930372775,78.12138827991477
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.","cookies,",4,1,0,0,3.81090331077576,CATAMARAN2-OBJ-Misma,3.0,6,0,"cookies,",0,CATAMARAN2-OBJ-Misma_3.0,0.0,13.8571453094482,11.7807388305664,15.6818208694458,7.44600149832412,8.49474306257865,0.0,55.45575135207168
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",Nicholas,5,0,0,0,14.8655729293823,CATAMARAN2-OBJ-Misma,3.0,7,0,Nicholas,24,CATAMARAN2-OBJ-Misma_3.0,3.2188758248682,3.81090331077576,13.8571453094482,11.7807388305664,0.0,7.44600149832412,8.49474306257865,62.006764425754426
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",happily,6,0,0,0,12.8933153152466,CATAMARAN2-OBJ-Misma,3.0,8,0,happily,18,CATAMARAN2-OBJ-Misma_3.0,2.94443897916644,14.8655729293823,3.81090331077576,13.8571453094482,3.2188758248682,0.0,7.44600149832412,58.30291383767127
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",informed,7,0,0,0,7.16718435287476,CATAMARAN2-OBJ-Misma,3.0,9,0,informed,54,CATAMARAN2-OBJ-Misma_3.0,4.00733318523247,12.8933153152466,14.8655729293823,3.81090331077576,2.94443897916644,3.2188758248682,0.0,66.08110895204543
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",Kayla,8,1,0,0,13.6651817560196,CATAMARAN2-OBJ-Misma,3.0,10,0,Kayla,0,CATAMARAN2-OBJ-Misma_3.0,0.0,7.16718435287476,12.8933153152466,14.8655729293823,4.00733318523247,2.94443897916644,3.2188758248682,63.91052625620371
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",about,9,0,0,0,4.44095325469971,CATAMARAN2-OBJ-Misma,3.0,11,0,about,447,CATAMARAN2-OBJ-Misma_3.0,6.10479323241498,13.6651817560196,7.16718435287476,12.8933153152466,0.0,4.00733318523247,2.94443897916644,47.11270302748683
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",all,10,0,0,0,6.536949634552,CATAMARAN2-OBJ-Misma,3.0,12,0,all,2629,CATAMARAN2-OBJ-Misma_3.0,7.87473912517181,4.44095325469971,13.6651817560196,7.16718435287476,6.10479323241498,0.0,4.00733318523247,47.294429385542884
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",positive,12,0,0,0,8.86864507198334,CATAMARAN2-OBJ-Misma,3.0,13,1,the positive,0,CATAMARAN2-OBJ-Misma_3.0,0.0,6.536949634552,4.44095325469971,13.6651817560196,7.87473912517181,6.10479323241498,0.0,37.07283125722409
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",changes,14,0,0,0,14.2656781673431,CATAMARAN2-OBJ-Misma,3.0,14,1,new changes,0,CATAMARAN2-OBJ-Misma_3.0,0.0,8.86864507198334,6.536949634552,4.44095325469971,0.0,7.87473912517181,6.10479323241498,55.46158170032494
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",in,15,0,0,0,2.4337375164032,CATAMARAN2-OBJ-Misma,3.0,15,0,in,18787,CATAMARAN2-OBJ-Misma_3.0,9.84097364714689,14.2656781673431,8.86864507198334,6.536949634552,0.0,0.0,7.87473912517181,47.84820038354391
"While baking her some cookies, Nicholas happily informed Kayla about all the positive new changes in his life.",life.,17,1,0,0,1.46372923254967,CATAMARAN2-OBJ-Misma,3.0,16,1,his life.,0,CATAMARAN2-OBJ-Misma_3.0,0.0,2.4337375164032,14.2656781673431,8.86864507198334,9.84097364714689,0.0,0.0,35.449642707914045
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,Anthony,0,0,0,0,0.0,fill-109,,1,0,Anthony,24,fill-109,3.2188758248682,,,,,,,0.0
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,had,1,0,0,0,9.33908462524414,fill-109,,2,0,had,0,fill-109,0.0,0.0,,,3.2188758248682,,,17.34268014907837
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,idea,3,0,0,0,7.256014585495,fill-109,,3,1,no idea,0,fill-109,0.0,9.33908462524414,0.0,,0.0,3.2188758248682,,30.303449579954155
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,why,4,0,0,0,4.70424222946167,fill-109,,4,0,why,509,fill-109,6.23441072571837,7.256014585495,9.33908462524414,0.0,0.0,0.0,3.2188758248682,40.36787725353242
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,Sharon,5,0,0,0,12.8663558959961,fill-109,,5,0,Sharon,0,fill-109,0.0,4.70424222946167,7.256014585495,9.33908462524414,6.23441072571837,0.0,0.0,46.78756837773325
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,hated,6,0,0,0,9.08085536956787,fill-109,,6,0,hated,50,fill-109,3.93182563272433,12.8663558959961,4.70424222946167,7.256014585495,0.0,6.23441072571837,0.0,49.39565105581285
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,food,8,0,0,0,18.3011130541563,fill-109,,7,1,Thai food,0,fill-109,0.0,9.08085536956787,12.8663558959961,4.70424222946167,3.93182563272433,0.0,6.23441072571837,75.9143174828738
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,especially,9,0,0,0,12.6488437652588,fill-109,,8,0,especially,177,fill-109,5.18178355029209,18.3011130541563,9.08085536956787,12.8663558959961,0.0,3.93182563272433,0.0,74.51116821500659
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,because,10,0,0,0,5.72344064712524,fill-109,,9,0,because,0,fill-109,0.0,12.6488437652588,18.3011130541563,9.08085536956787,5.18178355029209,0.0,3.93182563272433,69.7859573853165
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,she,11,0,0,0,2.45644164085388,fill-109,,10,0,she,4888,fill-109,8.49474306257865,5.72344064712524,12.6488437652588,18.3011130541563,0.0,5.18178355029209,0.0,40.008504734754574
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,liked,12,0,0,0,5.22579956054688,fill-109,,11,0,liked,424,fill-109,6.05208916892442,2.45644164085388,5.72344064712524,12.6488437652588,8.49474306257865,0.0,5.18178355029209,25.5032941865921
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,Vietnamese,13,0,0,0,7.6624608039856,fill-109,,12,0,Vietnamese,0,fill-109,0.0,5.22579956054688,2.45644164085388,5.72344064712524,6.05208916892442,8.49474306257865,0.0,28.5270300614834
Anthony had no idea why Sharon hated Thai food especially because she liked Vietnamese cooking.,cooking.,14,1,0,0,8.1666374206543,fill-109,,13,0,cooking.,53,fill-109,3.98898404656427,7.6624608039856,5.22579956054688,2.45644164085388,0.0,6.05208916892442,8.49474306257865,39.35686378574374
"While driving him to school on Friday, Christopher casually told Juan that he would pick up everyone early for a surprise.",While,0,0,0,0,0.0,CATAMARAN2-OBJ-Match,2.0,1,0,While,566,CATAMARAN2-OBJ-Match_2.0,6.34035930372775,,,,,,,0.0
"While driving him to school on Friday, Christopher casually told Juan that he would pick up everyone early for a surprise.",driving,1,0,0,0,10.3804893493652,CATAMARAN2-OBJ-Match,2.0,3,0,driving,183,CATAMARAN2-OBJ-Match_2.0,5.21493575760899,0.0,,,6.34035930372775,,,19.276568721771177
"While driving him to school on Friday, Christopher casually told Juan that he would pick up everyone early for a surprise.",him,2,0,0,0,10.0964412689209,CATAMARAN2-OBJ-Match,2.0,4,0,him,8469,CATAMARAN2-OBJ-Match_2.0,9.0442857876461,10.3804893493652,0.0,,5.21493575760899,6.34035930372775,,37.4547332439422
"While driving him to school on Friday, Christopher casually told Juan that he would pick up everyone early for a surprise.",school,4,0,0,0,4.53724443912506,CATAMARAN2-OBJ-Match,2.0,5,1,to school,0,CATAMARAN2-OBJ-Match_2.0,0.0,10.0964412689209,10.3804893493652,0.0,9.0442857876461,5.21493575760899,6.34035930372775,47.24548242723935
"While driving him to school on Friday, Christopher casually told Juan that he would pick up everyone early for a surprise.","Friday,",6,1,0,0,8.99979305267334,CATAMARAN2-OBJ-Match,2.0,6,1,"on Friday,",0,CATAMARAN2-OBJ-Match_2.0,0.0,4.53724443912506,10.0964412689209,10.3804893493652,0.0,9.0442857876461,5.21493575760899,44.95035897946358
"While driving him to school on Friday, Christopher casually told Juan that he would pick up everyone early for a surprise.",Christopher,7,0,0,0,9.40785503387451,CATAMARAN2-OBJ-Match,2.0,7,0,Christopher,23,CATAMARAN2-OBJ-Match_2.0,3.17805383034795,8.99979305267334,4.53724443912506,10.0964412689209,0.0,0.0,9.0442857876461,42.703518579363816
"While driving him to school on Friday, Christopher casually told Juan that he would pick up everyone early for a surprise.",casually,8,0,0,0,19.9663124084473,CATAMARAN2-OBJ-Match,2.0,8,0,casually,0,CATAMARAN2-OBJ-Match_2.0,0.0,9.40785503387451,8.99979305267334,4.53724443912506,3.17805383034795,0.0,0.0,71.91298570919044
"While driving him to school on Friday, Christopher casually told Juan that he would pick up everyone early for a surprise.",told,9,0,0,0,5.14254474639893,CATAMARAN2-OBJ-Match,2.0,9,0,told,775,CATAMARAN2-OBJ-Match_2.0,6.65415252018322,19.9663124084473,9.40785503387451,8.99979305267334,0.0,3.17805383034795,0.0,64.2224085063935
"While driving him to school on Friday, Christopher casually told Juan that he would pick up everyone early for a surprise.",Juan,10,0,0,0,15.7938547134399,CATAMARAN2-OBJ-Match,2.0,10,0,Juan,0,CATAMARAN2-OBJ-Match_2.0,0.0,5.14254474639893,19.9663124084473,9.40785503387451,6.65415252018322,0.0,3.17805383034795,78.26911659145355
